id_order,manual_categories
311736,accessories
313875,accessories
313880,accessories
313880,accessories
313891,accessories
313896,accessories
313891,accessories
313896,accessories
311599,accessories
311599,accessories
313907,accessories
313896,accessories
313907,accessories
313923,accessories
313923,accessories
313928,accessories
313928,accessories
313928,accessories
313937,accessories
313957,accessories
313957,accessories
313874,accessories
313975,accessories
313975,accessories
303851,accessories
313975,accessories
313980,accessories
313980,accessories
313860,accessories
313860,accessories
313992,accessories
313996,accessories
313996,accessories
314002,accessories
314002,accessories
314002,accessories
314002,accessories
310410,display
313992,accessories
313992,accessories
314041,accessories
314045,accessories
314041,accessories
314041,accessories
314045,accessories
313937,accessories
313937,accessories
306204,accessories
306204,accessories
314081,accessories
314081,accessories
314081,accessories
314090,accessories
314090,accessories
314116,accessories
314116,accessories
314149,accessories
314149,accessories
314158,laptop
314158,pc
314166,accessories
314166,accessories
314166,accessories
314184,accessories
314184,accessories
314188,accessories
314188,accessories
314211,accessories
314211,accessories
314211,accessories
313212,accessories
313212,accessories
314234,accessories
314234,accessories
314234,accessories
314241,other
314241,accessories
314252,accessories
314252,accessories
314252,accessories
314278,accessories
314278,accessories
314287,tablet
314287,accessories
314287,accessories
266727,accessories
314310,accessories
314316,accessories
314316,accessories
314316,display
314316,accessories
314350,laptop
314350,accessories
314350,accessories
314388,service
314384,accessories
314388,other
314384,accessories
314362,accessories
314362,accessories
314459,accessories
314459,accessories
314494,accessories
314505,display
314505,accessories
314505,accessories
314505,accessories
314505,smartphone
314505,laptop
313606,accessories
313606,accessories
314505,accessories
314505,accessories
314528,accessories
314528,accessories
314552,accessories
314552,accessories
312629,accessories
312629,accessories
314617,accessories
314618,accessories
314618,accessories
314617,accessories
314625,display
314617,accessories
314634,accessories
314634,accessories
314659,accessories
314659,accessories
314659,accessories
314678,accessories
314678,accessories
314678,accessories
314625,accessories
314701,accessories
314726,accessories
314726,accessories
314744,accessories
314649,accessories
314765,accessories
314766,accessories
314415,accessories
314766,accessories
314766,accessories
314765,accessories
314785,accessories
314785,accessories
314415,accessories
314790,accessories
314790,accessories
314701,accessories
314792,accessories
314415,accessories
308252,accessories
314807,accessories
314807,accessories
314815,accessories
314815,accessories
314816,accessories
314816,accessories
314816,accessories
314818,accessories
314818,accessories
314818,accessories
314822,accessories
314822,accessories
314854,accessories
314854,accessories
313959,accessories
314855,accessories
314855,accessories
314862,accessories
313959,accessories
314862,accessories
314862,accessories
314865,accessories
314865,accessories
314904,accessories
314904,accessories
314909,accessories
314909,accessories
314909,accessories
314909,accessories
314933,accessories
314933,accessories
314940,accessories
314940,accessories
314944,accessories
314946,accessories
314946,accessories
314946,accessories
314946,accessories
314988,accessories
314988,accessories
314991,accessories
314991,accessories
314997,accessories
314997,accessories
315024,accessories
315024,accessories
315031,laptop
315031,accessories
315031,accessories
314944,accessories
314429,accessories
315035,accessories
315063,accessories
315065,accessories
315065,accessories
315063,accessories
265951,accessories
265951,accessories
315103,accessories
315103,accessories
315116,accessories
315116,accessories
266727,accessories
315124,accessories
315124,accessories
315031,accessories
315160,accessories
315160,accessories
315142,accessories
315142,accessories
315217,laptop
315220,laptop
315220,accessories
315236,service
314649,accessories
315238,accessories
315238,accessories
315236,accessories
315262,display
315262,accessories
315301,accessories
315301,accessories
315306,accessories
315306,accessories
315321,accessories
315321,accessories
314310,accessories
315321,accessories
315341,accessories
315341,accessories
315358,accessories
314552,accessories
315363,accessories
315363,accessories
315363,accessories
315363,accessories
315372,accessories
315372,accessories
315372,accessories
315375,accessories
315375,accessories
315358,accessories
315265,smartphone
315265,smartphone
315265,smartphone
315411,accessories
315418,accessories
315411,accessories
315411,accessories
315435,accessories
315418,accessories
315418,accessories
315411,accessories
315485,accessories
315485,accessories
315493,accessories
315493,accessories
315500,accessories
315504,accessories
315500,accessories
315504,accessories
315551,accessories
315546,accessories
315546,accessories
315551,accessories
314792,accessories
315578,accessories
315578,accessories
315594,accessories
315596,accessories
315596,accessories
315594,accessories
315607,accessories
315606,accessories
315606,accessories
315613,accessories
315500,accessories
315607,accessories
315613,accessories
315631,accessories
315613,accessories
315649,accessories
315649,accessories
315664,accessories
315664,accessories
315674,accessories
315631,accessories
315674,accessories
315674,accessories
315435,accessories
315700,other
315435,accessories
315708,accessories
315708,accessories
315708,accessories
315765,accessories
315765,accessories
315770,accessories
315770,accessories
315759,accessories
314744,accessories
315759,accessories
315786,accessories
315786,accessories
315786,accessories
311300,accessories
315797,accessories
314744,accessories
314744,accessories
315801,accessories
315801,accessories
315797,accessories
315759,accessories
314240,accessories
314240,accessories
315841,accessories
315841,accessories
315837,accessories
315837,accessories
315859,laptop
315859,accessories
315859,accessories
315870,accessories
315870,accessories
315870,accessories
315885,display
315885,accessories
315893,accessories
315859,accessories
315893,accessories
315895,accessories
315895,accessories
315895,accessories
315899,accessories
315899,accessories
315913,accessories
315913,display
315936,display
315936,accessories
315949,accessories
315956,accessories
315956,accessories
315961,accessories
315961,display
315963,accessories
315963,accessories
314429,accessories
315980,accessories
315980,camera
315801,accessories
315995,accessories
315995,accessories
316012,display
316012,accessories
316012,accessories
316012,accessories
316012,accessories
316012,accessories
316014,accessories
316014,accessories
316016,accessories
316016,accessories
316019,accessories
316019,accessories
316016,accessories
316016,accessories
316047,accessories
316047,accessories
316047,accessories
316047,accessories
316059,accessories
316059,accessories
316070,accessories
316071,accessories
316071,display
316095,accessories
316095,accessories
316116,accessories
316120,accessories
316116,accessories
316116,accessories
